group_id,technique_id
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--315f51f0-6b03-4c1e-bfb2-84740afb8e21
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--e4dc8c01-417f-458d-9ee0-bb0617c1b391
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--457c7820-d331-465a-915e-42f85500ccc4
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--bbc3cba7-84ae-410d-b18b-16750731dfa2
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8
intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--ebbe170d-aa74-4946-8511-9921243415a3
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4
intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--f8ba7d61-11c5-4130-bafd-7c3ff5fbf4b5
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--1b7b1806-7746-41a1-a35d-e48dae25ddba
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--b831f51c-d22f-4724-bbab-60d056bd1150
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--a718a0c8-5768-41a1-9958-a1cc3f995e99
intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--46bb06cb-f2d9-4b37-8c92-a27e224ad90d,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--baf60e1a-afe5-4d31-830f-1b1ba2351884
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--851e071f-208d-4c79-adc6-5974c85c78f3
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--39d6890e-7f23-4474-b8ef-e7b0343c5fc8,attack-pattern--baf60e1a-afe5-4d31-830f-1b1ba2351884
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3
intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
intrusion-set--8b1e16f6-e7c8-4b7a-a5df-f81232c13e2f,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1
intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--d349c66e-18e1-4d8b-a2d7-65af7cbd2ba0
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--8f452cb4-cbf4-4522-8b11-448787be95c4
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0
intrusion-set--13ef3485-70d2-4567-b934-0e83c1eafcf1,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b
intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--315f51f0-6b03-4c1e-bfb2-84740afb8e21
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619
intrusion-set--b516b235-fc7d-4635-aca5-3d33312339c3,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--635cbe30-392d-4e27-978e-66774357c762
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--b24e2a20-3b3d-4bf0-823b-1ed765398fb0
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--b516b235-fc7d-4635-aca5-3d33312339c3,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--bc76d0a4-db11-4551-9ac4-01a469cfb161
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,attack-pattern--a51eb150-93b1-484b-a503-e51453b127a4
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--dfefe2ed-4389-4318-8762-f0272b350a1b
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345
intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--866d0d6d-02c6-42bd-aa2f-02907fdc0969
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,attack-pattern--a2029942-0a85-4947-b23c-ca434698171d
intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f,attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69
intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--8f5e8dc7-739d-4f5e-a8a1-a66e004d7063,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--438c967d-3996-4870-bfc2-3954752a1927
intrusion-set--2c40f629-6cf9-4f75-af32-9a98caec24ae,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--64d5f96a-f121-4d19-89f6-6709f5c49faa,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493
