source,target,relation
course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,mitigates
malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,uses
malware--542e3384-341a-455b-bb48-4917b25e3b00,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
malware--3d1f234e-6c60-43c1-b1f1-6bbc9e5b8e44,attack-pattern--ea4c2f9c-9df1-477c-8c42-6da1118f2ac4,uses
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2,uses
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,uses
malware--b136d088-a829-432c-ac26-5529c26d4c7e,attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,uses
course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,mitigates
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,uses
malware--92b03a94-7147-4952-9d5a-b4d24da7487c,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,uses
attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,subtechnique-of
malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f,uses
malware--425771c5-48b4-4ecd-9f95-74ed3fc9da59,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,uses
intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,uses
attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,subtechnique-of
malware--b143dfa4-e944-43ff-8429-bfffc308c517,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,uses
x-mitre-detection-strategy--2250ba04-1b95-4c72-9373-d87e8c1d7869,attack-pattern--635cbe30-392d-4e27-978e-66774357c762,detects
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2,uses
malware--7ba0fc46-197d-466d-8b9f-f1c64d5d81e5,attack-pattern--291ede6c-1473-454c-b614-5ac5ea63c987,uses
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,uses
malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab,uses
malware--3a4197ae-ec63-4162-907b-9a073d1157e4,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,malware--fb575479-14ef-41e9-bfab-0b7cf10bec73,uses
course-of-action--787fb64d-c87b-4ee5-a341-0ef17ec4c15c,attack-pattern--49fca0d2-685d-41eb-8bd4-05451cc3a742,mitigates
malware--6f6f67c9-556d-4459-95c2-78d272190e52,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,uses
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
malware--eedc01d5-95e6-4d21-bcd4-1121b1df4586,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,uses
malware--3553b49d-d4ae-4fb6-ab17-0adbc520c888,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
malware--0ba9281c-93fa-4b29-8e9e-7ef918c7b13a,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,subtechnique-of
course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,mitigates
malware--fb575479-14ef-41e9-bfab-0b7cf10bec73,attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,uses
malware--8beac7c2-48d2-4cd9-9b15-6c452f38ac06,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
malware--a7881f21-e978-4fe4-af56-92c9416a2616,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,uses
malware--cbf646f1-7db5-4dc6-808b-0094313949df,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,uses
malware--fa766a65-5136-4ff3-8429-36d08eaa0100,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,uses
tool--7cd0bc75-055b-4098-a00e-83dc8beaff14,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,uses
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
malware--ccd61dfc-b03f-4689-8c18-7c97eab08472,attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d,uses
course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,mitigates
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,uses
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,uses
malware--e7863f5d-cb6a-4f81-8804-0a635eec160a,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,uses
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,malware--3a0f6128-0a01-421d-8eca-e57d8671b1f1,uses
malware--9fd4e24b-3b12-4c7c-925f-226e2e3c3758,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,uses
malware--73a4793a-ce55-4159-b2a6-208ef29b326f,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,mitigates
malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b,attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc,uses
malware--3a0f6128-0a01-421d-8eca-e57d8671b1f1,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
malware--34057cb6-0a56-48a3-92e5-3af1357808da,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,uses
malware--039814a0-88de-46c5-a4fb-b293db21880a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
x-mitre-detection-strategy--655a8556-c82d-4148-b52a-7bc48fe7ce20,attack-pattern--b24e2a20-3b3d-4bf0-823b-1ed765398fb0,detects
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--960c3c86-1480-4d72-b4e0-8c242e84a5c5,uses
intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--54e8672d-5338-4ad1-954a-a7c986bee530,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,uses
malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
attack-pattern--573ad264-1371-4ae0-8482-d2673b719dba,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,subtechnique-of
malware--051eaca1-958f-4091-9e5f-a9acd8f820b5,attack-pattern--02c5abff-30bf-4703-ab92-1f6072fae939,uses
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--7b92e996-b535-4159-be16-3c3aee4edf54,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c,uses
campaign--93c23946-49af-41f4-ac03-40f9ffc7419b,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,malware--d20b397a-ea47-48a9-b503-2e2a3551e11d,uses
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,uses
malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--02c5abff-30bf-4703-ab92-1f6072fae939,uses
malware--a5e91d50-24fa-44ec-9894-39a88f658cea,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
x-mitre-detection-strategy--18c9199f-d6b6-4efe-ac90-9a1b7b8c6f36,attack-pattern--3f18edba-28f4-4bb9-82c3-8aa60dcac5f7,detects
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,uses
malware--023254de-caaf-4a05-b2c7-e4e2f283f7a5,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,subtechnique-of
malware--9dbdadb6-fdbf-490f-a35f-38762d06a0d2,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,uses
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
campaign--9cea8bec-07c5-422b-84b8-99d3128ce570,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,uses
malware--2a59a237-1530-4d55-91f9-2aebf961cc37,attack-pattern--0533ab23-3f7d-463f-9bd8-634d27e4dee1,uses
malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,uses
malware--04378e79-4387-468a-a8f7-f974b8254e44,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,uses
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,malware--a7881f21-e978-4fe4-af56-92c9416a2616,uses
x-mitre-detection-strategy--8ca072de-1c09-4e19-acd2-e4228681030c,attack-pattern--f8ef3a62-3f44-40a4-abca-761ab235c436,detects
malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--21c0b55b-5ff3-4654-a05e-e3fc1ee1ce1b,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
tool--4b57c098-f043-4da2-83ef-7588a6d426bc,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,uses
course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,mitigates
malware--e1284931-3f85-4262-a641-9ae8bb0576a0,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
malware--36801ffb-5c85-4c50-9121-6122e389366d,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,uses
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,uses
attack-pattern--24769ab5-14bd-4f4e-a752-cfb185da53ee,attack-pattern--ebb42bbe-62d7-47d7-a55f-3b08b61d792d,subtechnique-of
attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,revoked-by
malware--aae22730-e571-4d17-b037-65f2a3e26213,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
malware--39643fb9-00c1-4a45-85e5-801a3f2665d1,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,uses
malware--750eb92a-7fdf-451e-9592-1d42357018f1,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,uses
tool--03342581-f790-4f03-ba41-e82e67392e23,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,uses
course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c,mitigates
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--09312b1a-c3c6-4b45-9844-3ccc78e5d82f,uses
campaign--57899965-b171-48ed-bbb4-8faffa3d836a,attack-pattern--b63a34e8-0a61-4c97-a23b-bf8a2ed812e2,uses
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,uses
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,uses
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,uses
malware--674c514f-e485-47a8-9d49-1aaa70de155b,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,uses
malware--579607c2-d046-40df-99ab-beb479c37a2a,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,uses
malware--3161d76a-e2b2-4b97-9906-24909b735386,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
malware--bbcd7a02-ef24-4171-ac94-a93540173b94,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,uses
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,uses
attack-pattern--ec4be82f-940c-4dcb-87fe-2bbdd17c692f,attack-pattern--55fc4df0-b42c-479a-b860-7a6761bcaad0,subtechnique-of
malware--3128c86d-bd0d-445c-850f-96abf68fbfc3,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,uses
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,uses
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,malware--18f5f8c6-bba5-4aba-93e7-3539fe565883,uses
intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
malware--754effde-613c-4244-a83e-fb659b2a4d06,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,malware--b8d48deb-450c-44f6-a934-ac8765aa89cb,uses
malware--9af05de0-bc09-4511-a350-5eb8b06185c1,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,uses
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,uses
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,malware--43155329-3edf-47a6-9a14-7dac899b01e4,uses
malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,uses
malware--858b0f9d-3a2a-437e-a058-afe72154f6da,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--a87c8100-8735-440e-8ee4-27aabb643592,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,uses
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,uses
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--937e4772-8441-4e4a-8bf0-8d447d667e23,uses
malware--50be4e81-db74-41a2-a9aa-423314082bea,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b,uses
malware--94379dec-5c87-49db-b36e-66abc0b81344,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,uses
course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,mitigates
malware--a7881f21-e978-4fe4-af56-92c9416a2616,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,uses
malware--f6d1d2cb-12f5-4221-9636-44606ea1f3f8,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,uses
malware--0bf64997-7ce1-43e5-b01a-bcd2bf5dc87f,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,uses
x-mitre-detection-strategy--b5ec4351-ee04-4beb-a019-b1f6d0e00894,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4,detects
tool--1244e058-fa10-48cb-b484-0bcf671107ae,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,uses
malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,uses
malware--e23d2777-b85d-44fc-861e-9149d399fbb9,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,uses
malware--7908f855-5b5b-4d6a-acbc-af6b45ec27ad,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,uses
malware--a545456a-f9a7-47ad-9ea6-8b017def38d1,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,uses
malware--1d1fce2f-0db5-402b-9843-4278a0694637,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,uses
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,uses
malware--54a01db0-9fab-4d5f-8209-53cef8425f4a,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa,attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,uses
malware--fc774af4-533b-4724-96d2-ac1026316794,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,uses
malware--47124daf-44be-4530-9c63-038bc64318dd,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,uses
malware--6de9cad1-eed2-4e27-b0b5-39fa29349ea0,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,uses
malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
malware--4b72b6a7-72be-45d9-af02-fdcf0fc6d358,attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7,uses
campaign--1a0576df-df21-4775-843e-844d8a58a94b,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,uses
malware--7724581b-06ff-4d2b-b77c-80dc8d53070b,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
tool--da04ac30-27da-4959-a67d-450ce47d9470,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,uses
malware--dd2ad3d7-d7ef-4af5-a919-bfe8f2571705,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,uses
malware--f2e6af17-3828-4f10-88e7-343591618ddb,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,uses
x-mitre-detection-strategy--1a8d87f1-48ca-4929-a5cc-2b2a03983f12,attack-pattern--0042a9f5-f053-4769-b3ef-9ad018dfa298,detects
malware--feb2d7bb-aacb-48df-ad04-ccf41a30cd90,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,uses
campaign--8a7c55ea-f363-4a03-b4c5-fa3fdb132d8f,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--2683fde8-1dc4-415c-94bd-9bb95cc5b7ff,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,uses
malware--8a2867f9-e8fc-4bf1-a860-ef6e46311900,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
malware--727afb95-3d0f-4451-b297-362a43909923,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872,uses
malware--599cd7b5-37b5-4cdd-8174-2811531ce9d0,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
malware--aae22730-e571-4d17-b037-65f2a3e26213,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,uses
malware--95e2cbae-d82c-4f7b-b63c-16462015d35d,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--7b92e996-b535-4159-be16-3c3aee4edf54,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--248d3fe1-7fe1-4d71-91c7-8bb7ef35cad3,mitigates
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,uses
malware--df350889-4de9-44e5-8cb3-888b8343e97c,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,uses
malware--9ea525fa-b0a9-4dde-84f2-bcea0137b3c1,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,uses
malware--148f947c-aabd-4ba8-b6a3-22b296855119,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
malware--bae6edd1-eb36-4581-ba7e-6cbfe0e24eac,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,uses
tool--d5e96a35-7b0b-4c6a-9533-d63ecbda563e,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,uses
malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,uses
malware--a43e55c9-0b7c-42c0-81de-b7a42d724db9,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,uses
course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,attack-pattern--75b9a4d2-d4e2-4ca1-9aab-1badd9e05fd0,mitigates
malware--8fc6c9e7-a162-4ca4-a488-f1819e9a7b06,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,uses
malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,uses
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,uses
attack-pattern--762e6f29-a62f-4d96-91ed-d0073181431f,attack-pattern--22905430-4901-4c2a-84f6-98243cb173f8,subtechnique-of
malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
malware--457a5e8d-d964-4130-bde3-c07bb41a093e,attack-pattern--2f41939b-54c3-41d6-8f8b-35f1ec18ed97,uses
attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,subtechnique-of
